commune,third_sector_job_score,building_score,demographie_score,restau_score,third_sector_establishment_score,total
Thundorf,0.1693531870305764,8.077373305746542,3.1745104542982685,0.0,2.2335715248745434,13.65480847194993
Islisberg,0.13607077898617168,7.663712560239625,3.0422608645458395,0.0,2.8121648671663304,13.654209070937966
Salmsach,0.1589843615719863,7.782162848073872,3.055609574324581,0.0,2.656848317477708,13.653605101448147
Rochefort,0.05619319170461584,7.468301760150869,3.0565659857309537,1.3534385357431156,1.7108660722093803,13.645365545538937
Bözberg,0.14836290520637865,7.1179977074888825,3.0060832795490717,0.0,3.366154949781044,13.638598842025377
Martigny,0.08833970311331059,7.387539184046831,4.360873768185922,0.5367560055613637,1.2646831404305268,13.638191801337955
Ottenbach,0.15155345194306924,7.529995771273885,3.0936158165775076,0.7930952892890581,2.0688256285712994,13.637085957654818
Egolzwil,0.17595726821141577,7.06710984371266,3.0240888457400716,0.0,3.3650551796711827,13.63221113733533
Tenero-Contra,0.13238102255302292,7.2854315918866766,3.354369073200995,1.7335916662633397,1.114893891132103,13.620667245036138
Raron,0.16406975903414378,7.586695331637107,2.978698987129207,1.0312008889565454,1.8539490064466364,13.61461397320364
Chevilly,0.2613467707252259,7.5212383464720025,3.0704562384851144,0.0,2.7602855752852204,13.613326930967563
Aigle,0.08888620758096387,7.731012178491642,3.8545490130078854,0.5272672683001122,1.4096204253677616,13.611335092748364
Boniswil,0.14132428070217767,8.051890487222373,3.2518848846460444,0.0,2.164379494222042,13.609479146792635
Massonnens,0.03619567816462452,7.670776827747613,3.0387437935966406,0.0,2.862156958403963,13.607873257912841
Boussens,0.12141792168246318,7.720460607231243,2.997488572022216,0.27436949798018007,2.4903085386657344,13.604045137581837
Epalinges,0.1697012098292931,7.2217373701907315,3.435993162118544,0.3964326064912566,2.3787703443880517,13.602634693017876
La Praz,0.2233589734659489,7.5192817549851805,3.0432376926616587,0.0,2.816214463469776,13.602092884582564
Lausen,0.0563443908855464,6.61528213711534,3.4844527803390593,1.9314316242978045,1.497623925941488,13.585134858579238
Vallorbe,0.05736187647725804,8.00252670600468,3.143768214401302,0.7170539002427808,1.6625525988056473,13.583263295931667
Lenzburg,0.09817651045736209,7.298762110205832,4.573352592868127,0.36515601388415314,1.235602778314421,13.571050005729896
Morlon,0.09639190811195314,8.377855507499754,3.1231786468149707,0.0,1.9703023461652236,13.5677284085919
Poliez-Pittet,0.286060552115722,7.242876096858974,2.9259340137430963,0.0,3.1122571085148234,13.567127771232615
Biberist,0.0749751487975957,6.51502100137033,3.5869976373955716,1.905700821229139,1.4816245282263172,13.564319137018954
Bulle,0.10018218869755197,5.986384925231148,4.386990339518218,0.8919688841786707,2.1945226286580826,13.560048966283672
Plateau de Diesse,0.2556312835285632,7.453152324122511,2.978206501105645,0.6045264342068039,2.2667969712340916,13.558313514197616
Altdorf (UR),0.07726298804523682,7.359393253743831,3.152345139936061,1.8222840524694675,1.1465540476597025,13.557839481854298
Conthey,0.09773146012948229,6.666719922956081,3.160944300972695,1.6943199643053302,1.9372007187926013,13.556916367156191
Enges,0.13532177456887892,7.324306834515727,2.9937427366930707,0.0,3.1035202883318207,13.556891634109496
Küttigen,0.10004047666830346,8.84856372905482,3.359882672321449,0.06476243270664121,1.1779650486758257,13.551214359427041
Bullet,0.10874447861272851,7.365135088298918,3.054199036801154,0.897448255654464,2.1247310854477646,13.550257944815028
Bünzen,0.0678394096198472,7.742915085465434,3.104838574740903,0.0,2.6326557385122857,13.54824880833847
Paradiso,0.09553886850837685,7.263873027884675,3.0566994835157644,1.5458905792841922,1.586178948453685,13.548180907646694
Crassier,0.10374100861242669,7.653509795132202,3.129345294490518,0.6240080496799529,2.031899476941299,13.542503624856398
Prez,0.21115070515996118,7.334646289334938,3.1763453178389702,0.3899952885231026,2.4289147069908528,13.541052307847824
Salvan,0.16733430969089985,7.276269338050287,3.02924201379118,0.007788839022389338,3.0523801645141964,13.533014665068954
Fischbach,0.17737275246205134,7.578743963038781,2.9715965455295037,0.0,2.8049169591018006,13.532630220132138
Niederhünigen,0.13166729408991634,7.548911435867586,3.112845881950765,0.6614150659770566,2.0730178086818847,13.527857486567209
Kirchleerau,0.10116884487766545,7.096873484639432,3.005354381578304,0.0,3.3198152996406076,13.523212010736009
Siviriez,0.16170650207608922,7.603356011179405,3.1839861196403034,0.0,2.572840254146174,13.521888887041971
Boppelsen,0.1448550058613111,7.407812899005888,3.1186968564207715,0.007196350237261463,2.841644868756472,13.520205980281705
Stetten (AG),0.1518319798689249,8.270918749473623,3.1294526908026863,0.0,1.9658704548175991,13.518073874962834
Tegerfelden,0.21275932625687366,7.908665538735506,3.0683635981916195,0.0,2.3258900350593423,13.51567849824334
Steinmaur,0.09023525771136993,8.071930536079932,2.921035457876034,0.13062688384526408,2.300502157666796,13.514330293179398
Roche (VD),0.061194126500127385,7.615560107239936,3.2259179942467613,1.138928173008553,1.4637844799975115,13.505384880992889
Kappelen,0.26667011173844385,7.294709273272339,3.0048026560943493,1.0354855269459846,1.8994976007450903,13.50116516879621
Baltschieder,0.28376716452828155,7.430161180295067,2.9170990659866436,0.0,2.869141255578042,13.500168666388033
Rupperswil,0.09143695076195335,8.337059492930113,3.2027677567399775,0.0,1.8600049330145096,13.491269133446552
Grens,0.210571607019181,7.378898638467733,3.127268397356901,0.0,2.7734416578790535,13.49018030072287
Grono,0.1397952146268986,7.435261829896318,3.1584702482032965,1.6708361443223958,1.0826890673054121,13.48705250435432
Dorénaz,0.11315034906141816,6.955833892563064,3.1897871429217486,0.0,3.227354292335809,13.48612567688204
Châtonnaye,0.14592986022764504,7.297220160428733,3.051895959696019,0.0,2.9910020378143924,13.486048018166791
Hauteville,0.17464659722672035,7.316769375064043,3.074635088432178,0.0,2.9196806269046363,13.485731687627577
Corcelles-le-Jorat,0.3939333471045648,7.482097370171484,3.069417038992992,0.0,2.5344626894961038,13.479910445765146
Treiten,0.3426008998188803,7.435967729361136,2.9895816061544545,0.0,2.7106538098609203,13.47880404519539
Stansstad,0.24922006363477928,7.6059696895204985,2.884805015864556,1.2888490948874287,1.4471745514525325,13.476018415359794
Crans-Montana,0.08486566740263085,7.539101927315502,3.0064003383892683,0.6935175101697875,2.1513760447059687,13.475261487983158
Avusy,0.7472136377482151,7.4172113986759625,2.959918113026004,0.9349754054164094,1.4117599957874996,13.471078550654092
Weinfelden,0.09802329560736128,9.173471856109035,2.8820952420980004,-0.08449588035301593,1.401187210901409,13.47028172436279
Champvent,0.24871462967717653,7.459724949759545,3.1235421563149455,0.0,2.6300549144385306,13.4620366501902
Merzligen,0.1772725297682472,7.423206175787487,3.008017456976155,0.0,2.8531303943064996,13.46162655683839
Ferrera,0.0,7.434233008154863,3.0340782961166455,0.0,2.9919938474200345,13.460305151691543
Bavois,0.13553466849457899,7.452957800526962,3.09582340936002,0.0,2.775136331754592,13.459452210136153
Balsthal,0.1277615402046824,7.861959957592357,2.8799703592955144,1.128988649702601,1.4462412062183,13.444921713013455
Hauenstein-Ifenthal,0.12263562396252109,7.4395988229279295,3.0158214466979643,-0.2115047678119906,3.074229393757734,13.440780519534158
Aesch (BL),0.10728178396121736,7.600319228249108,2.9273115342863036,1.7063352481865217,1.0992273804719228,13.440475175155074
Coppet,0.08037390342286445,7.6316445291436334,3.1475197612960306,1.665770260225948,0.9102908147861309,13.435599268874608
Grangettes,0.026149979405878186,7.407784799518625,3.0294470900685875,0.0,2.9716975937786314,13.435079462771721
Gletterens,0.024915790679783792,6.871813791208551,3.0865522966840238,1.998983014230046,1.4454612666299325,13.427726159432336
Arbon,0.13233256123136752,8.702162106304261,2.674778625042697,0.5017183908740966,1.4165967137856077,13.42758839723803
Schenkon,0.24267783383325778,7.149766011640467,2.9207167814970503,0.8349740470490339,2.2792450767891963,13.427379750809006
Cologny,0.1376938757119626,7.793326829432513,3.432832293361165,0.0,2.0579405169314287,13.42179351543707
Onex,0.0975169755057287,7.709962639302515,3.1420421913411376,0.6834698748733182,1.7801118451371225,13.413103526159821
Muntogna da Schons,0.09686499259519027,7.3978908891771225,2.996462897417047,1.2649276501832425,1.6568035887683883,13.412950018140991
Curio,0.11117088049481577,6.929431165235319,3.059280381324197,0.0,3.305955799904988,13.40583822695932
Höri,0.0890171477977921,7.829593807696765,3.4243605057023747,0.0,2.0581125830743723,13.401084044271304
Gündlischwand,0.13869999505918745,7.528264613581415,2.9790750697898556,0.0,2.7509919153188873,13.397031593749347
Biezwil,0.17835764105183857,7.438004488244553,3.0267203649268186,0.0,2.7485220861068465,13.391604580330057
Pont-en-Ogoz,0.1323117498447721,6.936114371857593,3.126632158904977,0.051968069707149095,3.1436470735166218,13.390673423831112
Vendlincourt,0.15446974138350067,7.77001485519969,3.028638018784898,0.0,2.430162078873036,13.383284694241125
Cazis,0.1268287162015271,7.461393844138066,3.150469277634008,0.4676216191881255,2.173330296764667,13.379643753926395
Kleinandelfingen,0.11492540619436233,7.587843299523118,3.0182140059592535,2.0488844214191833,0.6028966150027913,13.372763748098707
Courchavon,0.010655728448614203,7.591550351866898,3.0320612575466237,0.0,2.737986078387917,13.372253416250054
Billens-Hennens,0.11156922471942692,7.402465154128207,3.167204460846656,0.0,2.6905792400860067,13.371818079780297
Jenaz,0.09246608746781958,7.45413699868367,2.9929201567875934,0.11874829903624029,2.7134872641998755,13.3717588061752
Rain,0.08572329633961794,7.900581414068058,3.3714202257145724,0.0,2.0129451052165566,13.370670041338805
Lajoux (JU),0.06469541985810491,7.713509563088198,3.0621552371301846,0.0,2.5296405707298506,13.370000790806337
Wisen (SO),0.15255287039412302,7.446187230235764,3.0547673150507872,-0.8051863008697442,3.4956401087417777,13.343961223552709
Aire-la-Ville,0.13735206396211633,7.874332061386715,2.9967731081847275,0.0,2.3321053797366793,13.340562613270238
Gingins,0.15794015555210567,7.471622545249063,3.1008701864969717,0.0,2.60389801256714,13.334330899865279
Böttstein,0.08341391495689239,7.69695071816216,2.9746832834378214,0.7542095337693706,1.8239640796727583,13.333221529999005
Matten bei Interlaken,0.13814665641270582,6.827172652870126,2.6178534905437125,1.5033041708341512,2.2464178313767453,13.33289480203744
Bülach,0.10494074767352515,5.793531257802689,5.39914552109985,0.41123761368182155,1.6214221525030856,13.330277292760972
Zeihen,0.10678868814511056,7.808323466575573,3.0321947835143455,0.23400376808909978,2.1396043166658845,13.320915022990015
Teufenthal (AG),0.14932842994462334,7.561943347298415,3.155119892862,0.21289346403469947,2.2349540385550357,13.314239172694773
Brunegg,0.43014165544326305,7.451120111870378,3.0757394655034704,0.0,2.357232178123327,13.314233410940439
Dulliken,0.11643346873640724,8.131840504846435,3.091011402853056,0.5440354464632682,1.4252346378818344,13.308555460781
Leissigen,0.07723641031857974,7.588437665530077,3.144433524353259,1.0234281768315365,1.4747538209847595,13.308289598018213
Gollion,0.15501408824818827,7.25940547914836,3.14243963229647,0.198402808950307,2.54674805979665,13.302010068439976
Fehren,0.22022572488273853,7.7212041270627685,3.0021413988021215,0.0,2.3569389302487127,13.300510180996342
Ried bei Kerzers,0.2437114092292477,7.238796277228919,3.150296126873097,0.0,2.666443685205278,13.299247498536543
Sévaz,0.1722540648219405,7.34752247486,3.137069623801509,0.0,2.6421936625218154,13.299039826005265
Leuzigen,0.12123840763200622,7.392801283051358,3.004088193431131,0.31366995446971657,2.466894002067583,13.298691840651795
Bas-Intyamon,0.12225260678448308,7.133098039856026,3.411755113235329,1.0234281768315365,1.605830716233426,13.2963646529408
Hüntwangen,0.11114363335275629,7.16529787292472,2.9923779932859342,0.8533521889333194,2.17342987224422,13.29560156074095
Trin,0.11536190908158757,7.160598365476905,3.121723970944518,-0.1494704325092125,3.0415193181678117,13.28973313116161
Horw,0.06240759399954113,7.531662016689752,4.01340792390765,0.27363694966689794,1.4080307513906196,13.289145235654459
Porrentruy,0.13389214482862624,7.757042666384978,2.324457099838609,1.9714914385977642,1.1009735310944109,13.287856880744387
Ecublens (FR),0.04785287910719448,7.577766811407674,3.065231426670994,0.0,2.5952132107535215,13.286064327939386
Mettmenstetten,0.1153295999515127,8.570720785176812,3.5512043536431683,-1.1475487640395605,2.195097259596993,13.284803234328926
Lalden,0.20461880185923603,7.383774543297027,3.040467427547216,0.0,2.6546282203205203,13.283488993024
St. Margrethen,0.04884877355365282,8.094649461442467,3.0685397444034463,0.6827397304728191,1.3883477358413903,13.283125445713777
Personico,0.2138362788878881,7.587814203919338,3.0078301012072757,0.0,2.4734154060978035,13.282895990112305
Reigoldswil,0.07120227167581468,8.048655292694114,2.8714280307636395,0.038242801030617314,2.2467675071065867,13.276295903270773
Troistorrents,0.1365416173034606,7.406276079658134,3.10642319367443,0.5182250624100896,2.105901318614314,13.27336727166043
Trun,0.13797686241383345,7.7067051662592885,2.9015873557000065,0.0,2.5213969900107744,13.267666374383904
Brusino Arsizio,0.014127018010680338,7.3500124774168345,2.9380886008830767,0.3028450311089139,2.6613144882188,13.266387615638305
Jongny,0.09044729034088175,7.07846483143851,3.402680763136689,0.0,2.6894602159828014,13.261053100898884
Erlinsbach (AG),0.15245531415599184,6.941325654969977,3.307315393328664,-0.26132431460891925,3.1202740082936233,13.260046056139338
Grandevent,0.013764540544693683,7.3253958753835215,3.019400317181808,0.0,2.897935016749406,13.256495749859429
Emmetten,0.15471853314040704,7.069254353578845,3.162522254054741,0.00003682530827418217,2.864681928692075,13.251213894774343
Kaisten,0.07261423264852564,7.876822766688774,3.0081109465480163,0.10602056051284257,2.183331172519767,13.246899678917925
Buch (SH),0.10524404369227479,7.762091586088611,3.0395126243349013,0.0,2.3381259311460076,13.244974185261794
Aegerten,0.03222880954732355,7.390490047447735,3.3083660826307404,0.0,2.513083295973385,13.244168235599183
Winznau,0.11286097463376674,7.388740878698885,3.16730862729888,0.0,2.571733942069006,13.240644422700537
Hérémence,0.12722910952744648,7.564894322693733,3.1426620544511805,0.34196159295012457,2.061631316351855,13.238378395974339
Jenins,0.0788453937671698,7.541802333105197,3.03389460608283,0.17836080800549528,2.4054025345482346,13.238305675508926
Saint-Aubin (FR),0.12310372479099901,7.697370011558163,3.2455635697167553,0.0,2.1714149050447817,13.2374522111107
Fahrni,0.19307118249292146,7.367661111072031,2.969829870747011,0.0,2.705830293987501,13.236392458299465
Cheseaux-sur-Lausanne,0.06303649617929978,7.792573035919319,3.0411918787409324,0.3515062279238374,1.9855213743120288,13.233829013075416
Lostallo,0.10824536120519637,7.552725065188223,3.0997560189973377,0.0,2.4712981059935335,13.23202455138429
Ennetbürgen,-0.5153543881509947,8.08302122769365,3.0388077948362993,0.4915956200200811,2.129577066493293,13.22764732089233
Grandson,0.10810296032514113,7.398426998610416,2.957439222701857,0.6130760000331951,2.1405450242282034,13.21759020589881
Bönigen,0.09686498027925981,7.853504921205667,2.9627190581280405,0.12687944187557784,2.1733373761668062,13.213305777655352
Coinsins,0.4647544055314037,7.512895287454749,3.055704750644533,0.0,2.17594548126197,13.209299924892656
Saint-Cergue,0.06538655072484412,8.759275781100937,3.220614020760736,0.14618153349971919,1.0164828391238359,13.207940725210072
Roggenburg,0.1283979485064995,7.37034775891356,2.978268692067665,0.0,2.729812005786161,13.206826405273887
Ulmiz,0.06085325234897082,7.362729195736033,3.0120090780091817,0.0,2.7667040305094535,13.202295556603639
Bernex,0.11469295077582552,8.287274888297011,3.2449027784907085,0.15179250469296227,1.4011573628006306,13.199820485057137
